ax,ay,az,gx,gy,gz,hg_ax,hg_ay,hg_az,t_ms,p1_label,p1_crash,p2_label,p2_crash
0.3457,-0.0437,10.1387,-4.5595,-0.3285,-2.3491,0.3635,-0.0468,10.129,30063,0,0.0,,
-0.1176,0.3302,9.7124,3.0578,-0.1536,-2.7595,-0.0566,0.3305,9.6942,30064,0,0.0,,
-0.068,-0.2863,9.7094,-2.5113,0.1447,0.3685,-0.0249,-0.2171,9.6574,30065,0,0.0,,
-0.2471,-0.0517,9.9841,-1.1067,-6.3291,-3.8113,-0.2303,-0.1076,10.0057,30066,0,0.0,,
-0.2333,0.5533,9.8425,3.9799,0.812,4.7733,-0.3369,0.4538,9.8164,30067,0,0.0,,
-0.5998,-0.0023,9.9217,2.3836,-2.7196,5.9428,-0.6768,-0.1103,9.9762,30068,0,0.0,,
-0.2344,-0.0006,9.8871,1.4697,-0.12,-0.4775,-0.2438,0.1177,9.8895,30069,0,0.0,,
0.1645,-0.1884,9.6838,-1.8078,3.5609,-2.1792,0.1619,-0.1927,9.6529,30070,0,0.0,,
-0.1405,-0.2106,9.8609,0.3469,0.7936,-4.0285,-0.035,-0.2811,9.8925,30071,0,0.0,,
-0.4033,-0.0725,9.8808,2.4816,1.7228,3.5578,-0.391,-0.1106,9.8902,30072,0,0.0,,
0.2099,0.3637,9.9489,2.167,-0.2481,-3.2097,0.2065,0.4034,9.9685,30073,0,0.0,,
0.459,-0.3169,9.9447,2.7082,7.8953,4.6945,0.4491,-0.2923,9.981,30074,0,0.0,,
-0.296,0.0855,9.5455,1.1835,-0.443,-3.698,-0.2702,0.0955,9.5112,30075,0,0.0,,
0.224,0.1104,9.7852,-0.99,4.6976,-2.6517,0.3038,0.133,9.7694,30076,0,0.0,,
-0.3113,-0.1285,9.7647,3.9357,0.9173,0.5534,-0.3214,-0.0226,9.6728,30077,0,0.0,,
-0.1014,-0.2601,9.9367,-4.5065,4.7368,1.0715,-0.0705,-0.2946,9.9667,30078,0,0.0,,
-0.0038,0.3688,9.8076,-2.785,-0.6642,0.1755,0.0335,0.2501,9.8326,30079,0,0.0,,
-0.4087,-0.0155,9.7715,0.9326,0.1959,-4.1478,-0.4631,0.0848,9.7471,30080,0,0.0,,
0.2987,0.174,9.9176,-0.5723,1.7351,2.2923,0.2554,0.136,9.9352,30081,0,0.0,,
0.0488,0.2802,10.1408,4.9573,2.3645,2.9032,0.0956,0.2499,10.041,30082,0,0.0,,
0.0371,-0.0613,9.9149,1.8994,3.6982,1.3262,0.0253,-0.0284,9.9231,30083,0,0.0,,
-0.5247,-0.0206,9.9818,0.5303,-3.1888,0.4688,-0.5319,-0.0212,9.912,30084,0,0.0,,
0.2076,0.3633,10.1245,0.3163,6.6437,0.2553,0.1705,0.3434,10.1357,30085,0,0.0,,
0.4018,0.3997,9.8841,-4.8363,1.0722,-3.6197,0.3957,0.3257,9.9037,30086,0,0.0,,
-0.1183,0.407,9.8125,-3.8506,0.9146,4.6541,-0.121,0.4043,9.9122,30087,0,0.0,,
0.2843,0.0133,10.0073,0.8525,1.8723,4.9666,0.2396,0.105,9.9308,30088,0,0.0,,
-0.6207,-0.2792,9.8493,1.8793,-1.8808,-1.7171,-0.6205,-0.2603,9.8898,30089,0,0.0,,
0.2893,0.027,9.4561,3.4587,-1.9975,4.0173,0.314,0.0175,9.3935,30090,0,0.0,,
-0.2636,-0.3431,9.7503,3.3872,0.8837,-0.1527,-0.323,-0.3517,9.6839,30091,0,0.0,,
0.6041,-0.1185,10.0531,3.8333,-1.5007,0.2085,0.6033,-0.0954,10.0743,30092,0,0.0,,
0.1291,0.4099,9.9964,3.5184,1.6584,1.1017,0.044,0.3449,9.9161,30093,0,0.0,,
-0.4738,0.0518,9.3921,3.161,-1.436,1.5995,-0.4188,0.0961,9.3996,30094,0,0.0,,
0.0272,-0.279,9.7075,-2.254,-0.7962,-2.2611,0.0434,-0.2824,9.7444,30095,0,0.0,,
-0.5638,0.0701,9.6056,-3.5358,-4.6254,0.3129,-0.6306,0.0599,9.6226,30096,0,0.0,,
0.1054,0.2098,9.6353,-2.9026,2.5361,3.9789,0.1391,0.1306,9.6956,30097,0,0.0,,
0.1887,0.3913,9.9476,2.2731,-3.778,-0.819,0.1562,0.401,9.9274,30098,0,0.0,,
0.2025,0.0538,10.0655,6.0443,-0.6962,1.5664,0.1633,0.0735,10.035,30099,0,0.0,,
0.2061,-0.6531,9.7511,-7.1594,0.7408,2.9737,0.2504,-0.6712,9.628,30100,0,0.0,,
0.1305,-0.2523,9.7957,1.2698,-0.7171,0.6323,0.2109,-0.2415,9.7941,30101,0,0.0,,
0.0135,-0.1398,9.919,-1.7881,-2.2427,-5.8504,-0.0222,-0.1021,9.9336,30102,0,0.0,,
0.1211,0.5814,9.5966,-1.0858,3.2117,-3.0599,0.1802,0.6575,9.554,30103,0,0.0,,
0.5433,0.0081,9.5367,-2.9709,1.6372,-4.1716,0.504,0.0301,9.5113,30104,0,0.0,,
-0.4788,-0.2083,9.9995,-1.714,-2.6761,-4.0459,-0.499,-0.304,9.9842,30105,0,0.0,,
0.4203,0.1011,9.8685,3.1762,1.0196,-0.791,0.4031,0.0511,9.8607,30106,0,0.0,,
-0.4479,-0.153,10.0182,1.2381,2.7969,-2.9931,-0.5026,-0.0352,9.9976,30107,0,0.0,,
0.1713,-0.1479,9.6351,-2.4027,3.0477,3.3298,0.219,-0.174,9.596,30108,0,0.0,,
0.2109,0.4803,9.9167,4.0071,0.2126,2.064,0.1791,0.4409,9.9191,30109,0,0.0,,
-0.1166,0.5034,9.9,-3.5405,3.2001,-4.3919,-0.077,0.458,9.8313,30110,0,0.0,,
0.7671,0.3317,10.2875,-0.8887,-0.6551,-0.6332,0.7583,0.2744,10.2337,30111,0,0.0,,
0.0415,0.3913,9.6745,-2.0646,-4.7203,0.4396,-0.0475,0.3348,9.6372,30112,0,0.0,,
0.1565,0.0294,9.926,-4.7403,-3.5151,5.4748,0.2332,0.0334,9.9109,30113,0,0.0,,
-0.4257,0.0572,9.8169,2.4409,1.7729,-2.5754,-0.4368,0.0213,9.8326,30114,0,0.0,,
-0.2485,-0.1471,9.3371,-0.2613,1.7356,-0.1722,-0.2295,-0.054,9.3191,30115,0,0.0,,
-0.4247,-0.3353,9.5791,1.5389,-2.8602,0.9418,-0.4036,-0.3293,9.6553,30116,0,0.0,,
-0.3563,-0.3322,9.432,-3.6508,-2.5839,1.7065,-0.3883,-0.3475,9.4045,30117,0,0.0,,
0.0462,0.4427,9.7151,-3.9645,-3.4109,-0.8507,0.0735,0.4793,9.7765,30118,0,0.0,,
-0.0376,-0.0827,9.6967,4.1554,-1.167,-1.602,-0.0447,-0.0397,9.6191,30119,0,0.0,,
0.3111,0.1557,9.5387,2.475,1.3766,-5.5857,0.3283,0.0526,9.4453,30120,0,0.0,,
0.3362,-0.0346,9.8523,-1.4456,-1.7588,-0.7123,0.2586,-0.0133,9.8384,30121,0,0.0,,
-0.3704,0.061,9.5647,0.8291,7.2844,-2.6673,-0.3998,0.0568,9.4583,30122,0,0.0,,
-1.0185,-0.1543,9.6737,1.6968,-0.5432,-1.7375,-0.9769,-0.113,9.6907,30123,0,0.0,,
0.073,-0.1196,9.7401,2.4089,-1.1024,-1.3123,0.0607,-0.1167,9.6569,30124,0,0.0,,
0.2537,-0.3615,9.7188,-2.2431,-1.2231,0.6852,0.1472,-0.3947,9.6752,30125,0,0.0,,
-0.0152,0.5684,9.8537,-1.4672,-4.1526,-4.2402,-0.0892,0.5014,9.8308,30126,0,0.0,,
0.286,-0.0788,9.7156,5.5482,1.6043,1.3226,0.3164,-0.0363,9.652,30127,0,0.0,,
0.048,-0.0186,9.6635,2.268,1.2116,1.5379,0.027,0.0023,9.5669,30128,0,0.0,,
-0.0824,-0.2373,9.6701,0.6342,3.0696,4.8451,-0.0845,-0.3194,9.6129,30129,0,0.0,,
0.1873,-0.3696,9.7564,1.3188,3.3127,-1.5915,0.1442,-0.3705,9.7474,30130,0,0.0,,
0.1164,-0.1814,9.695,-2.3086,-3.1479,2.6195,0.2368,-0.1134,9.6927,30131,0,0.0,,
-0.0638,-0.1719,9.7758,-4.8956,-3.2231,3.754,-0.0414,-0.2282,9.6929,30132,0,0.0,,
-0.5908,-0.072,10.0486,4.9172,-1.2429,6.5253,-0.5985,-0.1917,10.058,30133,0,0.0,,
-0.5695,0.5045,10.1046,-1.0469,1.9454,0.5577,-0.5721,0.5477,10.1455,30134,0,0.0,,
0.248,0.1034,9.7759,-0.4414,1.7317,0.0231,0.2576,0.0853,9.7352,30135,0,0.0,,
-0.2822,-0.4651,9.7805,-0.5023,4.1386,7.7326,-0.3029,-0.3926,9.7205,30136,0,0.0,,
-0.2539,-0.3288,9.7292,4.519,-0.9811,3.4022,-0.2704,-0.2825,9.7507,30137,0,0.0,,
-0.0467,-0.0955,10.1459,2.3501,-2.2189,2.5138,-0.0089,-0.0994,10.0723,30138,0,0.0,,
-0.0558,-0.2496,9.6773,1.2754,-2.3756,-0.8741,-0.0472,-0.2513,9.7538,30139,0,0.0,,
0.424,-0.1367,10.0489,-3.7772,0.7286,-0.6025,0.4172,-0.1617,10.0017,30140,0,0.0,,
0.2908,-0.0212,9.7228,-1.0734,3.2481,-3.6768,0.3136,0.0021,9.6406,30141,0,0.0,,
-0.0787,-0.0476,9.4297,1.0834,-0.9742,-1.1664,-0.1353,-0.0715,9.4774,30142,0,0.0,,
0.161,-0.4858,9.6742,-1.5741,3.1044,0.7876,0.1786,-0.3988,9.7177,30143,0,0.0,,
-0.2403,0.1012,9.4892,9.2651,-1.8693,-1.518,-0.2731,0.1303,9.5425,30144,0,0.0,,
-0.1918,-0.3652,9.7952,1.0418,2.8498,-2.9811,-0.1632,-0.3422,9.7221,30145,0,0.0,,
-0.1015,-0.5036,9.5542,-4.3186,2.7796,0.4752,-0.0688,-0.516,9.5975,30146,0,0.0,,
0.0716,-0.0982,10.0556,-0.031,3.8592,2.7636,0.0883,-0.0777,10.0719,30147,0,0.0,,
-0.0479,0.2992,9.8184,2.0021,-2.2684,1.4553,0.0197,0.2428,9.9165,30148,0,0.0,,
0.3192,-0.2208,9.9048,-3.2202,2.7708,1.2141,0.3267,-0.166,9.8565,30149,0,0.0,,
0.3975,0.1661,9.9287,-2.8116,2.773,-3.8359,0.4659,0.1562,9.9857,30150,0,0.0,,
-0.0989,0.1118,9.8308,-0.8014,0.1174,2.3246,-0.1321,0.1365,9.8948,30151,0,0.0,,
0.2544,0.1095,9.9874,-2.0205,0.5505,-1.9266,0.2606,0.0238,10.0364,30152,0,0.0,,
-0.3076,0.1596,9.8331,-0.4065,3.4086,3.5976,-0.3003,0.2673,9.8126,30153,0,0.0,,
-0.2536,-0.3629,10.1351,2.6256,-3.0313,-0.4678,-0.1818,-0.3779,10.0808,30154,0,0.0,,
-0.0021,-0.458,9.6672,-0.5768,3.8307,5.2296,-0.0172,-0.4757,9.6566,30155,0,0.0,,
-0.0457,0.3169,9.8457,-1.4522,-6.5289,0.7449,-0.1277,0.2355,9.8696,30156,0,0.0,,
0.3619,0.1718,9.7832,3.1146,-1.841,1.7525,0.3555,0.1214,9.8326,30157,0,0.0,,
0.3899,-0.1208,9.9464,-1.8832,0.8036,-1.357,0.3927,-0.1138,9.9837,30158,0,0.0,,
-0.019,0.2826,9.9707,-1.613,-5.8721,-0.7568,-0.0497,0.2304,9.9698,30159,0,0.0,,
0.1159,-0.2645,10.11,-3.2027,1.5926,-0.715,0.1441,-0.2517,10.0545,30160,0,0.0,,
0.0433,-0.3979,10.1476,-2.8883,1.065,6.6242,0.0939,-0.4123,10.1276,30161,0,0.0,,
-0.1414,0.253,9.8318,-1.8981,7.4198,0.8126,-0.1057,0.2174,9.7682,30162,0,0.0,,
0.1308,0.3799,9.7079,-3.1204,6.4879,6.7376,0.2122,0.3588,9.622,30163,0,0.0,,
0.3943,-0.1788,9.6266,1.8383,-1.4741,-1.6546,0.3742,-0.1325,9.6423,30164,0,0.0,,
0.1286,0.0212,10.2103,-1.481,-5.5783,-3.3325,0.1325,0.0475,10.178,30165,0,0.0,,
-0.2207,0.0733,9.9693,-0.7986,2.3734,1.7396,-0.2447,0.1238,9.986,30166,0,0.0,,
0.0867,-0.0594,9.6713,-2.1585,-3.139,0.0139,0.1406,-0.0439,9.6652,30167,0,0.0,,
0.2851,0.0963,10.0354,-2.244,0.2975,-0.8867,0.3228,0.1046,10.0511,30168,0,0.0,,
0.2491,0.1656,9.7212,-1.1065,0.4962,-0.3862,0.1925,0.2484,9.72,30169,0,0.0,,
0.2814,0.1739,9.7941,2.7219,3.2724,3.4618,0.2796,0.1474,9.7703,30170,0,0.0,,
0.2383,0.3467,9.711,2.6664,-1.2496,-2.7111,0.2612,0.2988,9.7289,30171,0,0.0,,
0.3655,-0.2859,9.8434,0.0913,2.2779,1.2727,0.3701,-0.2131,9.8465,30172,0,0.0,,
0.192,0.1183,9.88,-8.4683,-4.9548,3.8143,0.2139,0.1851,9.7724,30173,0,0.0,,
0.4048,0.091,9.7784,-3.0188,1.579,0.4155,0.4376,0.1359,9.7156,30174,0,0.0,,
0.0002,-0.2755,9.7189,-4.0516,0.5335,-2.9678,0.0011,-0.2988,9.703,30175,0,0.0,,
-0.1963,0.2016,9.6282,1.4481,-2.9323,-1.1453,-0.1416,0.1718,9.629,30176,0,0.0,,
0.559,0.721,10.045,0.4854,-3.3043,-6.999,0.4993,0.7209,10.0336,30177,0,0.0,,
-0.5069,-0.5497,9.7769,-0.3533,-2.0838,-2.1398,-0.5078,-0.6351,9.6485,30178,0,0.0,,
-0.0376,0.0053,9.4831,3.3513,-1.2139,1.8834,-0.0919,0.022,9.5108,30179,0,0.0,,
0.3277,-0.0496,9.6527,0.4912,-0.5895,5.38,0.3207,-0.0051,9.6533,30180,0,0.0,,
0.1384,0.1762,9.7669,0.2919,0.7673,1.2328,0.1369,0.1261,9.7677,30181,0,0.0,,
0.1136,-0.0611,9.6721,0.4318,-3.5609,-1.2827,0.1531,-0.0039,9.673,30182,0,0.0,,
0.0092,0.502,9.9817,-7.4512,-5.9535,0.3611,-0.052,0.5317,9.981,30183,0,0.0,,
-0.048,0.4821,9.4987,-0.9653,4.6245,4.0646,0.0105,0.5464,9.396,30184,0,0.0,,
-0.0877,0.284,9.659,-4.4432,1.2402,-3.4528,-0.0038,0.3405,9.6079,30185,0,0.0,,
-0.1617,-0.1951,9.7364,-4.9545,0.1719,0.8789,-0.2089,-0.1887,9.7712,30186,0,0.0,,
-0.1618,-0.3634,9.4895,4.2475,2.5123,-0.1921,-0.1773,-0.3166,9.5167,30187,0,0.0,,
0.3287,0.3459,9.9609,7.305,-1.9966,0.1185,0.3729,0.3722,9.9364,30188,0,0.0,,
-0.5837,-0.5426,9.5046,2.2957,1.5903,5.0386,-0.5501,-0.5796,9.5248,30189,0,0.0,,
0.1088,0.4358,9.7934,3.9688,-1.8404,-1.8397,0.0163,0.4627,9.7525,30190,0,0.0,,
0.1837,-0.1417,9.5662,-0.3545,1.7501,-1.4621,0.1527,-0.138,9.5528,30191,0,0.0,,
0.4414,0.0082,9.556,-0.6078,-6.4904,-7.2678,0.3499,-0.0094,9.5141,30192,0,0.0,,
-0.4538,0.5621,9.5051,7.4423,-1.914,6.5492,-0.4034,0.5835,9.5759,30193,0,0.0,,
0.2442,0.1876,9.618,-1.1158,-3.0641,1.0284,0.2296,0.2098,9.5525,30194,0,0.0,,
0.0864,-0.0931,10.1144,-6.1277,0.3626,2.3287,0.222,-0.1278,10.1113,30195,0,0.0,,
-0.1618,-0.4562,9.9716,-1.4605,3.5406,-0.1386,-0.1062,-0.4722,10.0871,30196,0,0.0,,
0.2568,0.0308,9.863,1.0124,0.9165,0.3594,0.1849,0.0828,9.9262,30197,0,0.0,,
0.1582,-0.0447,9.7942,2.3476,3.2406,-0.3863,0.1567,-0.0552,9.8427,30198,0,0.0,,
0.3033,-0.0289,9.7529,4.7012,-5.0519,1.8485,0.295,-0.0299,9.8167,30199,0,0.0,,
0.1963,-0.1817,9.3751,-0.9735,-3.5812,-0.3261,0.1769,-0.1836,9.4257,30200,0,0.0,0.0,0.022708034730732494
0.0953,0.0722,9.747,-0.7448,-0.1445,-3.2451,0.004,0.0312,9.7894,30201,0,0.0,,
-0.457,0.5242,9.9599,-4.1941,0.2408,-3.7405,-0.4738,0.5915,9.9813,30202,0,0.0,,
0.4139,0.4045,10.0743,3.4514,-2.4146,1.9517,0.3017,0.2664,10.089,30203,0,0.0,,
0.2696,-0.1392,9.7051,1.9121,0.19,2.2758,0.2898,-0.0832,9.7298,30204,0,0.0,,
-0.3908,0.0767,9.7595,-0.3643,1.4827,-5.7129,-0.3155,0.0682,9.8205,30205,0,0.0,,
0.053,0.1764,9.9623,-1.85,6.3533,1.5997,-0.0056,0.1303,9.9995,30206,0,0.0,,
0.3265,-0.3231,9.8056,-1.28,-3.5387,0.8074,0.3524,-0.342,9.7952,30207,0,0.0,,
-0.1332,-0.1719,9.7213,0.207,-2.9039,-3.1403,-0.1804,-0.1319,9.6977,30208,0,0.0,,
0.0461,0.068,9.7134,-4.8533,-0.1053,-0.7522,0.0339,0.0999,9.6873,30209,0,0.0,,
-0.365,-0.145,9.6989,-3.1032,2.6586,-1.0474,-0.3559,-0.1697,9.5944,30210,0,0.0,,
0.1152,0.2926,10.0328,-2.3274,1.3224,3.0068,0.0841,0.2569,9.9707,30211,0,0.0,,
0.7067,-0.3012,9.7534,-3.4567,3.988,-0.2562,0.6382,-0.2827,9.7253,30212,0,0.0,,
0.3737,-0.1031,9.846,-1.4936,-2.7487,-1.3157,0.3836,-0.0091,9.9523,30213,0,0.0,,
-0.1096,-0.0958,9.4612,-0.4315,-5.1865,6.9036,-0.0427,-0.0074,9.3841,30214,0,0.0,,
0.3756,0.0057,10.0443,1.2364,-3.8466,-3.1127,0.2905,-0.0261,9.9996,30215,0,0.0,,
-0.0966,-0.4484,9.9398,4.8063,-6.2082,3.4677,-0.056,-0.3666,9.9439,30216,0,0.0,,
-0.2908,0.2062,10.1118,1.6207,5.6187,1.7671,-0.2371,0.2844,10.1132,30217,0,0.0,,
0.3019,-0.2649,9.8713,2.728,-4.6535,-3.5415,0.2751,-0.2182,9.9907,30218,0,0.0,,
-0.1831,0.1274,10.0289,0.3221,3.8188,2.4345,-0.1621,0.1157,9.9828,30219,0,0.0,,
0.0962,0.2593,9.6996,-5.4122,6.943,-0.4473,0.1328,0.3199,9.6972,30220,0,0.0,,
-0.4587,0.0704,9.8827,4.8483,2.3333,-6.891,-0.4704,0.1081,9.816,30221,0,0.0,,
0.0645,0.1324,9.8442,0.8019,1.3031,2.6144,0.0613,0.1358,9.8996,30222,0,0.0,,
0.4736,-0.3111,9.8254,-0.9859,-6.9382,-1.7798,0.5124,-0.2253,9.8677,30223,0,0.0,,
0.0982,-0.2334,9.8689,0.8265,-1.7203,-1.6097,0.0979,-0.1379,9.8797,30224,0,0.0,,
0.5055,-0.0331,9.7504,0.798,1.8932,-0.8166,0.5698,-0.0215,9.6344,30225,0,0.0,,
0.1128,-0.1792,9.8742,0.1503,-2.2777,-0.0637,0.0572,-0.1602,9.8279,30226,0,0.0,,
0.2946,-0.2197,10.0144,0.4391,0.4065,0.0078,0.2943,-0.2291,10.0054,30227,0,0.0,,
-0.0011,-0.3988,9.7618,0.3607,-2.6201,4.5985,-0.0011,-0.3637,9.7879,30228,0,0.0,,
-0.1873,0.0901,9.6065,5.8424,1.6502,-1.6016,-0.1699,0.1366,9.5872,30229,0,0.0,,
-0.1747,-0.0473,9.8127,-3.4452,-0.5309,2.5582,-0.1661,0.052,9.7695,30230,0,0.0,,
-0.0144,0.4831,9.4945,-1.0371,-0.4121,-0.5738,-0.0224,0.4289,9.4669,30231,0,0.0,,
-0.5523,0.5909,10.1241,2.2591,-2.8581,-8.0178,-0.4469,0.5271,10.1004,30232,0,0.0,,
0.1398,0.151,10.059,0.9141,-0.5618,2.6531,0.195,0.1706,10.1057,30233,0,0.0,,
0.2523,0.2482,10.0371,3.0919,0.0044,-3.0567,0.2026,0.2558,9.983,30234,0,0.0,,
0.3955,-0.2454,10.0078,-2.3137,2.3948,0.1337,0.3877,-0.2009,9.9835,30235,0,0.0,,
0.6161,0.2057,9.5121,3.6077,3.5863,-3.8932,0.6662,0.1468,9.5161,30236,0,0.0,,
0.0077,-0.063,9.9827,2.983,-4.3862,3.8354,0.0324,-0.0486,10.0073,30237,0,0.0,,
0.2071,0.1783,9.9129,-4.0764,-0.3232,2.4791,0.277,0.2009,9.8844,30238,0,0.0,,
0.3146,-0.2897,9.8252,-5.7978,-1.6214,2.6209,0.3445,-0.297,9.7974,30239,0,0.0,,
0.2399,-0.3275,9.7174,-3.2651,-0.9105,-2.0332,0.1958,-0.2409,9.7238,30240,0,0.0,,
0.3063,0.2266,9.6062,-1.3498,-0.8194,-2.9812,0.3216,0.1139,9.6162,30241,0,0.0,,
-0.0215,0.0416,10.0246,-0.1623,-2.3242,-4.1,0.1688,0.0638,10.0328,30242,0,0.0,,
0.3628,-0.2569,10.0241,2.1634,-0.3621,0.2096,0.3537,-0.1692,10.097,30243,0,0.0,,
0.06,-0.0424,9.9909,-3.0659,-2.5443,1.4394,0.0352,-0.017,9.9821,30244,0,0.0,,
0.16,-0.0743,9.5985,-4.686,0.9295,2.7447,0.2463,-0.0635,9.5714,30245,0,0.0,,
-0.0851,0.0926,9.8597,-0.8669,3.5892,-1.6726,-0.0813,0.0913,9.891,30246,0,0.0,,
-0.2748,0.0133,9.655,0.777,4.2822,-2.0901,-0.3422,0.0592,9.7242,30247,0,0.0,,
-0.4732,-0.3272,9.7604,4.6138,-2.3884,5.9554,-0.4919,-0.3431,9.7558,30248,0,0.0,,
-0.0829,0.137,9.7835,-0.7715,-0.3903,-0.5764,-0.0912,0.1419,9.8506,30249,0,0.0,,
0.3328,-0.0978,9.8145,-2.6505,8.0483,-0.5558,0.3337,-0.1139,9.7877,30250,0,0.0,,
-0.9277,-0.104,9.6414,-2.6369,-2.7747,3.4387,-0.9298,-0.0653,9.6096,30251,0,0.0,,
0.0501,-0.0818,9.7905,0.6521,3.396,1.6179,0.0344,-0.0477,9.7483,30252,0,0.0,,
0.264,0.0612,9.6559,-1.3574,-3.3101,-0.7808,0.2255,0.1582,9.5756,30253,0,0.0,,
-0.1536,-0.4503,10.3301,-2.5483,-0.3144,2.5988,-0.1309,-0.5155,10.3299,30254,0,0.0,,
0.4285,-0.418,9.6291,2.6265,2.905,-1.2242,0.4351,-0.4022,9.6743,30255,0,0.0,,
0.0665,0.4472,10.0449,-6.5884,-4.4972,4.2257,0.1494,0.3118,10.1805,30256,0,0.0,,
-0.1736,-0.2704,10.1181,2.0996,-4.0115,2.3735,-0.1981,-0.2485,10.0562,30257,0,0.0,,
-0.0092,0.0938,9.9731,-1.3697,3.8593,-3.0365,-0.0247,0.0682,9.8952,30258,0,0.0,,
-1.0673,-0.0928,9.6818,2.6932,1.1723,0.8466,-1.0835,-0.1372,9.7184,30259,0,0.0,,
-0.1558,-0.0778,9.6982,1.7942,-1.5383,-4.5883,-0.102,-0.1024,9.6908,30260,0,0.0,,
-0.5801,0.5591,9.4925,-0.7384,0.5915,-1.916,-0.5497,0.6269,9.505,30261,0,0.0,,
-0.1076,0.0112,9.9645,-0.8331,1.091,-2.0613,-0.0595,-0.0131,9.9185,30262,0,0.0,,
0.2321,-0.1702,10.051,-0.1044,5.8008,-2.4046,0.154,-0.1322,10.0352,30263,0,0.0,,
0.1671,-0.1588,9.6903,2.9927,-0.0119,5.3997,0.2005,-0.224,9.7759,30264,0,0.0,,
0.0721,-0.6955,9.8107,0.8674,2.4745,-4.628,0.1307,-0.5992,9.8899,30265,0,0.0,,
-0.0253,0.1555,9.4942,-4.5787,3.664,-0.3341,-0.0076,0.2609,9.4078,30266,0,0.0,,
-0.3243,0.2063,10.1011,-6.6422,-2.0231,0.4858,-0.3788,0.2392,10.0203,30267,0,0.0,,
-0.1425,0.4762,9.523,-1.9897,-3.5302,0.5272,-0.1307,0.4339,9.6007,30268,0,0.0,,
-0.0048,0.6412,10.2159,-1.948,-0.1172,-3.0847,-0.011,0.6047,10.2805,30269,0,0.0,,
0.0288,0.2689,9.8482,-5.1475,-3.5006,0.9401,-0.0355,0.3608,9.8824,30270,0,0.0,,
-0.2393,-0.3095,9.5378,1.1782,-1.5673,1.9731,-0.267,-0.2545,9.5359,30271,0,0.0,,
-0.296,0.1424,9.4644,-3.0091,2.9007,-0.3371,-0.2502,0.1634,9.4138,30272,0,0.0,,
-0.3736,0.609,9.9371,-2.795,1.9289,-3.2337,-0.2648,0.548,9.937,30273,0,0.0,,
0.7393,0.6513,10.1172,-0.203,-1.6795,2.356,0.7545,0.6201,10.0888,30274,0,0.0,,
0.0142,0.3358,9.4936,0.3485,3.3014,0.6018,0.0315,0.296,9.472,30275,0,0.0,,
0.6489,-0.1586,9.8467,1.4727,-2.9081,-6.0551,0.7156,-0.1633,9.8151,30276,0,0.0,,
0.0577,0.021,10.0441,2.2332,-2.9819,-7.0437,0.0581,-0.0405,10.0789,30277,0,0.0,,
0.0344,0.1111,10.0772,-0.1515,-3.0835,-2.4841,0.0327,0.0894,10.0334,30278,0,0.0,,
-0.2903,-0.1314,9.8173,-0.3432,3.1019,-7.0781,-0.2819,-0.1254,9.8475,30279,0,0.0,,
-0.103,0.2968,9.8461,-3.09,0.6458,0.7786,-0.0046,0.2524,9.8882,30280,0,0.0,,
-0.0389,0.9245,9.9491,0.3641,-2.8398,3.664,-0.0308,0.8106,9.9989,30281,0,0.0,,
0.1832,-0.1195,9.8628,2.0648,-0.4807,3.1068,0.1439,-0.124,9.9394,30282,0,0.0,,
0.2875,0.482,9.9675,-0.6989,-6.7263,-2.3629,0.3956,0.4248,9.9891,30283,0,0.0,,
0.2759,0.2346,9.8305,-0.6488,-0.7589,1.2788,0.2018,0.1281,9.7693,30284,0,0.0,,
-0.2574,0.1041,9.8744,0.5357,-1.0444,2.6112,-0.3097,0.1214,9.94,30285,0,0.0,,
-0.1665,0.0095,9.7369,-3.0557,1.6749,2.3005,-0.204,0.0059,9.701,30286,0,0.0,,
0.0306,0.7765,9.6211,0.4229,-1.5799,0.6428,0.0727,0.7859,9.6463,30287,0,0.0,,
0.2349,-0.1199,9.4833,4.7916,3.4319,-0.4168,0.253,-0.1824,9.5251,30288,0,0.0,,
-0.0444,-0.2316,9.626,-0.9755,0.6045,4.3027,0.0807,-0.1843,9.6441,30289,0,0.0,,
0.0911,-0.6124,10.0015,-0.6997,-2.5141,3.0765,0.0925,-0.5816,9.972,30290,0,0.0,,
-0.0208,0.2063,9.4737,0.3015,0.7139,-5.392,0.0263,0.1847,9.4602,30291,0,0.0,,
0.0997,-0.2656,9.8137,0.3244,-7.0129,5.5658,0.1443,-0.2991,9.8559,30292,0,0.0,,
-0.0634,-0.0894,9.7935,3.2862,4.7002,1.0089,-0.0766,-0.1152,9.8456,30293,0,0.0,,
-0.0179,-0.0203,9.9475,-1.4952,0.0979,2.8544,-0.0491,0.0225,9.907,30294,0,0.0,,
-0.1829,0.0897,9.8046,2.6933,0.2729,-4.8473,-0.1675,0.0573,9.887,30295,0,0.0,,
0.2128,-0.0093,9.717,2.9673,-3.6433,0.1879,0.2723,-0.005,9.745,30296,0,0.0,,
0.222,-0.2208,9.5692,5.4938,-1.0234,3.9061,0.2239,-0.2431,9.5525,30297,0,0.0,,
0.453,0.2311,9.8269,3.6786,-0.7037,5.0953,0.4147,0.1818,9.8536,30298,0,0.0,,
-0.0017,0.0266,9.796,-0.447,0.8084,3.9844,0.0007,0.0686,9.8004,30299,0,0.0,,
0.0267,0.0259,9.553,0.8735,2.1286,-0.3385,0.0649,0.0369,9.6202,30300,0,0.0,,
